files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.04 s (956.9 files/s, 199348.0 lines/s)"
38,JSON,18,0,8281
4,JavaScript,66,23,362
42,SUM,84,23,8643
