files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.08 s (631.0 files/s, 331125.1 lines/s)"
6,JSON,0,0,24550
46,JavaScript,542,526,1671
52,SUM,542,526,26221
