files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.59 s (1119.8 files/s, 192094.2 lines/s)"
443,JavaScript,6760,12867,74191
146,JSON,19,0,15054
72,TypeScript,98,2987,1413
661,SUM,6877,15854,90658
