files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.20 s (4261.5 files/s, 31981.1 lines/s)"
6,JavaScript,791,1322,3276
856,JSON,0,0,1080
862,SUM,791,1322,4356
