files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.37 s (108.2 files/s, 80621.4 lines/s)"
38,JavaScript,742,1215,15124
2,JSON,0,0,12734
40,SUM,742,1215,27858
