files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.06 s (519.2 files/s, 314688.3 lines/s)"
2,JSON,0,0,13336
27,JavaScript,130,108,4306
1,TypeScript,32,183,88
30,SUM,162,291,17730
