files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=15.38 s (348.8 files/s, 48038.1 lines/s)"
4130,JavaScript,78653,110978,475219
939,TypeScript,2614,28148,30428
295,JSON,2,0,12664
5364,SUM,81269,139126,518311
