files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.03 s (334.4 files/s, 76648.5 lines/s)"
3,JSON,0,0,1854
6,JavaScript,15,0,194
9,SUM,15,0,2048
