files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.04 s (592.8 files/s, 240100.8 lines/s)"
6,JSON,0,0,8660
18,JavaScript,83,103,874
24,SUM,83,103,9534
