files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.04 s (1330.0 files/s, 140407.8 lines/s)"
43,JavaScript,177,172,4883
9,JSON,0,0,253
4,TypeScript,47,186,194
56,SUM,224,358,5330
