files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=30.58 s (651.7 files/s, 111536.3 lines/s)"
14167,JavaScript,234146,429663,2224779
4102,TypeScript,31452,93202,228634
1662,JSON,144,0,169115
19931,SUM,265742,522865,2622528
