files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=16.60 s (628.6 files/s, 75441.2 lines/s)"
7554,JavaScript,107298,155748,750894
765,JSON,146,0,94921
2114,TypeScript,7685,60523,74864
10433,SUM,115129,216271,920679
