files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.33 s (3620.2 files/s, 44036.7 lines/s)"
1165,JSON,32,0,12982
16,JavaScript,183,17,1152
1181,SUM,215,17,14134
