files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.30 s (1216.5 files/s, 243462.8 lines/s)"
245,JavaScript,6128,10735,51579
20,JSON,1,0,3657
106,TypeScript,207,579,1365
371,SUM,6336,11314,56601
