files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=3.24 s (1626.4 files/s, 85530.7 lines/s)"
3346,JavaScript,15045,33888,145003
1512,TypeScript,4053,36617,26160
414,JSON,0,0,16490
5272,SUM,19098,70505,187653
