files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=1.05 s (1668.0 files/s, 115840.1 lines/s)"
1662,JavaScript,13213,35508,65613
82,JSON,0,0,6065
7,TypeScript,127,531,545
1751,SUM,13340,36039,72223
