files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=2.48 s (1229.9 files/s, 162381.7 lines/s)"
2645,JavaScript,42402,47701,231762
211,TypeScript,2377,49695,19017
190,JSON,64,0,9128
3046,SUM,44843,97396,259907
