files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=9.74 s (952.4 files/s, 133338.0 lines/s)"
6508,JavaScript,110544,175831,697116
2066,TypeScript,14149,136620,104048
704,JSON,117,0,60569
9278,SUM,124810,312451,861733
