files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.02 s (1382.0 files/s, 155351.0 lines/s)"
20,JavaScript,438,474,2157
10,JSON,0,0,472
2,TypeScript,0,42,14
32,SUM,438,516,2643
