files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.11 s (139.3 files/s, 176812.4 lines/s)"
3,JSON,0,0,17650
12,JavaScript,211,138,1040
15,SUM,211,138,18690
