files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.01 s (751.9 files/s, 162817.9 lines/s)"
8,JavaScript,386,2,1889
1,JSON,0,0,58
2,TypeScript,11,0,36
11,SUM,397,2,1983
