files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=2.18 s (955.0 files/s, 100922.2 lines/s)"
1740,JavaScript,20720,40294,120944
288,JSON,86,0,32862
50,TypeScript,509,1289,2889
2078,SUM,21315,41583,156695
