files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.14 s (683.2 files/s, 318782.4 lines/s)"
87,JavaScript,3508,2932,23447
6,JSON,0,0,13505
93,SUM,3508,2932,36952
