files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.47 s (1688.3 files/s, 322674.8 lines/s)"
799,JSON,0,0,152855
1,JavaScript,6,10,31
800,SUM,6,10,152886
