files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.09 s (1562.7 files/s, 237797.6 lines/s)"
6,JSON,0,0,10630
131,JavaScript,922,276,9019
137,SUM,922,276,19649
