language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=4.44 s (935.7 files/s, 126449.6 lines/s)"
JavaScript,register/node_modules/@babel/parser/lib/index.js,2497,1,10984
JavaScript,register/node_modules/psl/dist/psl.js,117,241,9287
JavaScript,register/node_modules/esprima/dist/esprima.js,62,292,6355
JavaScript,register/node_modules/ajv/dist/ajv.bundle.js,520,522,6147
JavaScript,register/node_modules/lodash/lodash.js,1049,10156,5956
JavaScript,register/node_modules/acorn/dist/acorn.js,630,708,3848
JavaScript,register/node_modules/acorn/dist/acorn.mjs,627,708,3820
JavaScript,register/node_modules/@babel/types/lib/validators/generated/index.js,876,0,3793
JavaScript,register/node_modules/ramda/dist/ramda.js,426,6160,3130
JavaScript,register/node_modules/js-yaml/dist/js-yaml.js,866,265,2858
JavaScript,register/node_modules/parse5/lib/parser/index.js,448,100,2408
JavaScript,register/node_modules/jsdom/lib/jsdom/living/generated/Document.js,660,0,2333
JavaScript,register/node_modules/@babel/parser/lib/plugins/flow.js,532,0,2289
JavaScript,register/node_modules/decimal.js/decimal.js,905,1717,2255
JavaScript,register/node_modules/decimal.js/decimal.mjs,895,1713,2233
JavaScript,register/node_modules/escodegen/escodegen.js,345,173,2108
JavaScript,register/node_modules/tweetnacl/nacl-fast.js,300,35,2053
JavaScript,register/node_modules/v8-to-istanbul/node_modules/source-map/dist/source-map.js,381,1017,1953
JavaScript,register/node_modules/@sinonjs/fake-timers/fake-timers.js,359,428,1838
JavaScript,register/node_modules/source-map/dist/source-map.debug.js,353,1063,1818
JavaScript,register/node_modules/source-map/dist/source-map.js,364,1051,1818
JavaScript,register/node_modules/@babel/parser/lib/plugins/typescript/index.js,479,0,1804
JavaScript,register/node_modules/parse5/lib/tokenizer/index.js,222,205,1769
JavaScript,register/node_modules/snapdragon/node_modules/source-map/dist/source-map.debug.js,338,998,1755
JavaScript,register/node_modules/snapdragon/node_modules/source-map/dist/source-map.js,349,986,1755
JavaScript,register/node_modules/@babel/helpers/lib/helpers.js,209,190,1679
JavaScript,register/node_modules/saxes/saxes.js,0,402,1662
JavaScript,register/node_modules/cssstyle/lib/properties.js,169,10,1654
JavaScript,register/node_modules/jest-runtime/build/index.js,383,44,1593
JavaScript,register/node_modules/jsdom/lib/jsdom/level3/xpath.js,33,261,1580
JavaScript,register/node_modules/@babel/parser/lib/parser/expression.js,379,0,1456
JavaScript,register/node_modules/@babel/types/lib/definitions/core.js,46,0,1442
JavaScript,register/node_modules/jsdom/lib/jsdom/living/generated/HTMLElement.js,548,0,1433
JavaScript,register/node_modules/@babel/parser/lib/parser/statement.js,345,0,1396
JavaScript,register/node_modules/nwsapi/src/nwsapi.js,203,212,1385
JavaScript,register/node_modules/jsdom/lib/jsdom/living/generated/Element.js,200,0,1380
JavaScript,register/node_modules/jsdom/lib/jsdom/living/generated/HTMLInputElement.js,300,0,1366
JavaScript,register/node_modules/json5/dist/index.js,306,89,1315
JavaScript,register/node_modules/request/request.js,198,123,1232
JavaScript,register/node_modules/expect/build/matchers.js,93,21,1228
JavaScript,register/node_modules/js-yaml/lib/js-yaml/loader.js,356,62,1226
JavaScript,register/node_modules/jsdom/lib/jsdom/living/generated/SVGElement.js,491,0,1207
JavaScript,register/node_modules/make-dir/node_modules/semver/semver.js,224,166,1206
JavaScript,register/node_modules/@babel/types/lib/asserts/generated/index.js,295,0,1179
JavaScript,register/node_modules/expect/build/spyMatchers.js,136,37,1170
JavaScript,register/node_modules/cjs-module-lexer/lexer.js,73,89,1165
JavaScript,register/node_modules/lodash/core.js,236,2512,1129
JavaScript,register/node_modules/semver/semver.js,213,153,1117
JavaScript,register/node_modules/lodash.sortby/index.js,209,1313,1108
JavaScript,register/node_modules/json5/dist/index.mjs,260,66,1073
JavaScript,register/node_modules/yargs/build/lib/yargs.js,0,117,1073
JavaScript,register/node_modules/jsbn/index.js,137,167,1053
JavaScript,register/node_modules/uri-js/dist/es5/uri.all.js,115,276,1052
JavaScript,register/node_modules/@sinonjs/fake-timers/src/fake-timers-src.js,177,90,1051
JavaScript,register/node_modules/@babel/parser/lib/tokenizer/index.js,268,0,1034
JavaScript,register/node_modules/jest-config/build/normalize.js,184,50,1020
JavaScript,register/node_modules/tough-cookie/lib/cookie.js,207,271,1010
JavaScript,register/node_modules/tweetnacl/nacl.js,152,15,1008
JavaScript,register/node_modules/request/node_modules/tough-cookie/lib/cookie.js,207,269,1006
JavaScript,register/node_modules/whatwg-url/dist/url-state-machine.js,186,20,996
JavaScript,register/node_modules/@babel/types/lib/builders/generated/index.js,249,0,994
JavaScript,register/node_modules/node-fetch/lib/index.js,228,434,987
JavaScript,register/node_modules/node-fetch/lib/index.es.js,226,434,980
JavaScript,register/node_modules/node-fetch/lib/index.mjs,225,434,979
JavaScript,register/node_modules/rsvp/dist/rsvp.js,444,1157,958
JavaScript,register/node_modules/jsdom/lib/jsdom/living/nodes/Node-impl.js,194,31,940
JavaScript,register/node_modules/rsvp/dist/rsvp.es.js,437,1157,932
JavaScript,register/node_modules/jsdom/lib/jsdom/living/xhr/XMLHttpRequest-impl.js,118,26,878
JavaScript,register/node_modules/rsvp/dist/es6/rsvp.es.js,444,1157,873
JavaScript,register/node_modules/jsdom/lib/jsdom/living/generated/HTMLTextAreaElement.js,187,0,865
JavaScript,register/node_modules/jsdom/lib/jsdom/living/nodes/HTMLInputElement-impl.js,166,101,859
JavaScript,register/node_modules/json5/lib/parse.js,208,65,814
JavaScript,register/node_modules/jest-config/build/vendor/jsonlint.js,89,20,808
JavaScript,register/node_modules/jsdom/lib/jsdom/living/generated/HTMLSelectElement.js,153,0,790
JavaScript,register/node_modules/yargs-parser/index.js,126,131,775
JavaScript,register/node_modules/jest-cli/build/cli/args.js,17,6,763
JavaScript,register/node_modules/@babel/traverse/lib/scope/index.js,200,0,759
JavaScript,register/node_modules/jsdom/lib/jsdom/living/nodes/Document-impl.js,150,34,756
JavaScript,register/node_modules/jest-haste-map/build/index.js,207,286,752
JavaScript,register/node_modules/jsdom/lib/jsdom/living/generated/HTMLAnchorElement.js,179,0,736
JavaScript,register/node_modules/argparse/lib/argument_parser.js,163,264,734
JavaScript,register/node_modules/dashdash/lib/dashdash.js,94,237,724
JavaScript,register/node_modules/v8-to-istanbul/node_modules/source-map/lib/source-map-consumer.js,139,399,716
JavaScript,register/node_modules/jest-mock/build/index.js,177,70,698
JavaScript,register/node_modules/prelude-ls/lib/List.js,0,1,685
