files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.02 s (1489.8 files/s, 178257.4 lines/s)"
25,JavaScript,556,131,3194
7,JSON,0,0,262
5,TypeScript,32,98,154
37,SUM,588,229,3610
