language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=11.82 s (823.2 files/s, 116341.5 lines/s)"
JavaScript,auspice/node_modules/xlsx/dist/xlsx.extendscript.js,2714,4240,24793
JavaScript,auspice/node_modules/xlsx/dist/xlsx.js,1611,1592,19387
JavaScript,auspice/node_modules/xlsx/xlsx.js,1611,1592,19387
JavaScript,auspice/node_modules/xlsx/xlsx.esm.mjs,1605,1704,19203
JavaScript,auspice/node_modules/xlsx/xlsx.mjs,1605,1704,19203
JavaScript,auspice/node_modules/@hot-loader/react-dom/umd/react-dom.development.js,4392,3587,17230
JavaScript,auspice/node_modules/react-dom/umd/react-dom.development.js,4380,3585,17182
JavaScript,auspice/node_modules/@hot-loader/react-dom/cjs/react-dom.development.js,4380,3555,17139
JavaScript,auspice/node_modules/react-dom/cjs/react-dom.development.js,4368,3553,17091
JavaScript,auspice/node_modules/@babel/parser/lib/index.js,2731,1,12416
JavaScript,auspice/node_modules/react-icons/gi/index.esm.js,0,1,10042
JavaScript,auspice/node_modules/react-icons/gi/index.js,0,1,10042
JavaScript,auspice/node_modules/xlsx/xlsx.mini.js,913,797,8983
JavaScript,auspice/node_modules/leaflet/dist/leaflet-src.js,2583,3445,8034
JavaScript,auspice/node_modules/leaflet/dist/leaflet-src.esm.js,2579,3444,7945
JavaScript,auspice/node_modules/dom-to-image/bower_components/ocrad-bower/ocrad.js,2,956,7111
JavaScript,auspice/node_modules/react-icons/ri/index.esm.js,0,1,6517
JavaScript,auspice/node_modules/react-icons/ri/index.js,0,1,6517
JavaScript,auspice/node_modules/esprima/dist/esprima.js,62,292,6355
JavaScript,auspice/node_modules/dom-to-image/bower_components/jquery/dist/jquery.js,1548,1491,6171
JavaScript,auspice/node_modules/ajv/dist/ajv.bundle.js,520,522,6147
JavaScript,auspice/node_modules/lodash/lodash.js,1055,10184,5970
JavaScript,auspice/node_modules/terser/tools/domprops.js,0,0,5619
JavaScript,auspice/node_modules/xlsx/jszip.js,1086,2641,5273
JavaScript,auspice/node_modules/bluebird/js/browser/bluebird.js,631,33,5114
JavaScript,auspice/node_modules/react-virtualized/dist/umd/react-virtualized.js,20,178,4682
JavaScript,auspice/node_modules/react-icons/fa/index.esm.js,0,1,4678
JavaScript,auspice/node_modules/react-icons/fa/index.js,0,1,4678
JavaScript,auspice/node_modules/codepage/cptable.js,0,3,4648
JavaScript,auspice/node_modules/neo-async/async.js,508,4089,4587
JavaScript,auspice/node_modules/react-icons/si/index.esm.js,0,1,3949
JavaScript,auspice/node_modules/react-icons/si/index.js,0,1,3949
JavaScript,auspice/node_modules/@babel/types/lib/validators/generated/index.js,896,0,3883
JavaScript,auspice/node_modules/webpack-bundle-analyzer/node_modules/acorn/dist/acorn.js,630,708,3848
JavaScript,auspice/node_modules/acorn/dist/acorn.js,596,567,3829
JavaScript,auspice/node_modules/webpack-bundle-analyzer/node_modules/acorn/dist/acorn.mjs,627,708,3820
JavaScript,auspice/node_modules/pako/dist/pako.js,875,2137,3806
JavaScript,auspice/node_modules/acorn/dist/acorn.mjs,593,567,3801
JavaScript,auspice/node_modules/yaml-front-matter/docs/js/handlebars.js,806,424,3610
JavaScript,auspice/node_modules/styled-components/native/dist/styled-components.native.cjs.js,1045,1959,3528
JavaScript,auspice/node_modules/styled-components/primitives/dist/styled-components-primitives.cjs.js,1042,1959,3527
JavaScript,auspice/node_modules/styled-components/native/dist/styled-components.native.esm.js,1042,1959,3519
JavaScript,auspice/node_modules/styled-components/primitives/dist/styled-components-primitives.esm.js,1039,1959,3518
JavaScript,auspice/node_modules/bluebird/js/browser/bluebird.core.js,425,34,3455
JavaScript,auspice/node_modules/react-helmet/test/HelmetDeclarativeTest.js,605,6,3100
JavaScript,auspice/node_modules/emojis-list/index.js,0,0,3077
JavaScript,auspice/node_modules/react-dom/umd/react-dom-server.browser.development.js,691,393,3063
JavaScript,auspice/node_modules/react-dom/cjs/react-dom-server.node.development.js,689,374,3022
JavaScript,auspice/node_modules/react-dom/cjs/react-dom-server.browser.development.js,681,361,3001
JavaScript,auspice/node_modules/react-icons/md/index.esm.js,0,1,2878
JavaScript,auspice/node_modules/react-icons/md/index.js,0,1,2878
JavaScript,auspice/node_modules/js-yaml/dist/js-yaml.js,866,265,2858
JavaScript,auspice/node_modules/react-helmet/test/HelmetTest.js,491,5,2822
JavaScript,auspice/node_modules/bn.js/lib/bn.js,509,225,2813
JavaScript,auspice/node_modules/public-encrypt/node_modules/bn.js/lib/bn.js,493,220,2733
JavaScript,auspice/node_modules/styled-components/dist/styled-components.js,698,567,2567
JavaScript,auspice/node_modules/papaparse/tests/test-cases.js,39,6,2533
JavaScript,auspice/node_modules/react-hot-loader/dist/react-hot-loader.development.js,533,214,2522
JavaScript,auspice/node_modules/bfj/test/unit/walk.js,800,17,2439
JavaScript,auspice/node_modules/react-virtualized/dist/commonjs/Grid/Grid.jest.js,163,40,2422
JavaScript,auspice/node_modules/react-virtualized/dist/es/Grid/Grid.jest.js,142,40,2419
JavaScript,auspice/node_modules/react-icons/ai/index.esm.js,0,1,2365
JavaScript,auspice/node_modules/react-icons/ai/index.js,0,1,2365
JavaScript,auspice/node_modules/react-select/dist/Select-a98569fe.cjs.dev.js,362,66,2359
JavaScript,auspice/node_modules/react-select/dist/Select-126cf1dd.esm.js,358,66,2325
JavaScript,auspice/node_modules/react/umd/react.development.js,547,491,2280
JavaScript,auspice/node_modules/webpack/lib/Parser.js,153,75,2226
JavaScript,auspice/node_modules/react-icons/bi/index.esm.js,0,1,2215
JavaScript,auspice/node_modules/react-icons/bi/index.js,0,1,2215
