files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.31 s (1859.3 files/s, 117101.9 lines/s)"
439,JavaScript,2891,4202,24039
106,TypeScript,343,1149,1743
24,JSON,0,0,1469
569,SUM,3234,5351,27251
