language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.10 s (815.6 files/s, 131471.9 lines/s)"
JavaScript,gh-action-data-scraping/node_modules/async/lib/async.js,149,49,1067
JavaScript,gh-action-data-scraping/node_modules/readable-stream/lib/_stream_readable.js,161,194,604
JavaScript,gh-action-data-scraping/node_modules/superagent/superagent.js,199,686,603
JavaScript,gh-action-data-scraping/node_modules/superagent/lib/node/index.js,152,402,539
JavaScript,gh-action-data-scraping/node_modules/superagent/lib/client.js,140,486,451
JavaScript,gh-action-data-scraping/node_modules/formidable/lib/incoming_form.js,103,18,434
JavaScript,gh-action-data-scraping/node_modules/qs/test/parse.js,113,4,296
JavaScript,gh-action-data-scraping/node_modules/formidable/lib/multipart_parser.js,30,11,291
JavaScript,gh-action-data-scraping/node_modules/form-data/lib/form_data.js,70,59,245
JavaScript,gh-action-data-scraping/node_modules/cookiejar/cookiejar.js,15,5,241
JavaScript,gh-action-data-scraping/node_modules/readable-stream/lib/_stream_writable.js,73,81,233
JavaScript,gh-action-data-scraping/node_modules/combined-stream/lib/combined_stream.js,40,0,168
JavaScript,gh-action-data-scraping/node_modules/qs/test/stringify.js,52,4,123
JavaScript,gh-action-data-scraping/node_modules/string_decoder/index.js,31,67,123
JavaScript,gh-action-data-scraping/node_modules/debug/src/node.js,47,81,120
JavaScript,gh-action-data-scraping/node_modules/qs/lib/parse.js,44,9,104
JavaScript,gh-action-data-scraping/node_modules/ms/index.js,11,40,101
JavaScript,gh-action-data-scraping/node_modules/debug/src/debug.js,38,65,99
JavaScript,gh-action-data-scraping/node_modules/isarray/build/build.js,39,74,96
JavaScript,gh-action-data-scraping/node_modules/mime-types/index.js,40,58,90
JavaScript,gh-action-data-scraping/node_modules/qs/lib/utils.js,40,2,90
JavaScript,gh-action-data-scraping/node_modules/readable-stream/lib/_stream_transform.js,35,85,90
JavaScript,gh-action-data-scraping/node_modules/superagent/lib/node/response.js,33,90,87
JavaScript,gh-action-data-scraping/node_modules/debug/src/browser.js,28,71,86
JavaScript,gh-action-data-scraping/node_modules/delayed-stream/lib/delayed_stream.js,22,0,85
JavaScript,gh-action-data-scraping/node_modules/superagent/lib/node/utils.js,23,46,73
JavaScript,gh-action-data-scraping/node_modules/component-emitter/index.js,25,66,72
JavaScript,gh-action-data-scraping/node_modules/core-util-is/lib/util.js,17,22,68
JavaScript,gh-action-data-scraping/node_modules/cookiejar/tests/test.js,16,4,62
JavaScript,gh-action-data-scraping/node_modules/formidable/lib/file.js,10,0,62
JavaScript,gh-action-data-scraping/node_modules/extend/index.js,15,12,59
JavaScript,gh-action-data-scraping/node_modules/qs/lib/stringify.js,22,2,53
JavaScript,gh-action-data-scraping/node_modules/core-util-is/test.js,16,0,52
JavaScript,gh-action-data-scraping/node_modules/superagent/lib/node/part.js,24,73,52
JavaScript,gh-action-data-scraping/node_modules/mime/mime.js,19,38,51
JavaScript,gh-action-data-scraping/node_modules/superagent/lib/request-base.js,19,100,47
JavaScript,gh-action-data-scraping/node_modules/superagent/lib/node/agent.js,14,28,40
JavaScript,gh-action-data-scraping/node_modules/readable-stream/lib/_stream_duplex.js,17,33,39
JavaScript,gh-action-data-scraping/node_modules/methods/index.js,9,22,38
JavaScript,gh-action-data-scraping/node_modules/reduce-component/test/reduce.js,12,0,37
JavaScript,gh-action-data-scraping/node_modules/mime/build/test.js,10,15,32
JavaScript,gh-action-data-scraping/node_modules/formidable/lib/json_parser.js,6,0,29
JavaScript,gh-action-data-scraping/node_modules/inherits/inherits_browser.js,0,2,25
JavaScript,gh-action-data-scraping/node_modules/random-user/index.js,6,0,24
JavaScript,gh-action-data-scraping/node_modules/debug/karma.conf.js,24,23,23
JavaScript,gh-action-data-scraping/node_modules/formidable/lib/querystring_parser.js,6,2,19
JavaScript,gh-action-data-scraping/node_modules/superagent/lib/node/parsers/json.js,1,2,16
JavaScript,gh-action-data-scraping/node_modules/formidable/lib/octet_parser.js,5,0,15
JavaScript,gh-action-data-scraping/node_modules/superagent/docs/highlight.js,2,0,15
JavaScript,gh-action-data-scraping/node_modules/readable-stream/lib/_stream_passthrough.js,8,25,13
JavaScript,gh-action-data-scraping/node_modules/superagent/lib/node/parsers/urlencoded.js,3,3,13
JavaScript,gh-action-data-scraping/node_modules/reduce-component/index.js,4,9,11
JavaScript,gh-action-data-scraping/node_modules/superagent/lib/request.js,4,18,10
JavaScript,gh-action-data-scraping/node_modules/debug/src/inspector-log.js,2,4,9
