files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.11 s (1153.8 files/s, 253845.2 lines/s)"
123,JSON,0,0,27816
7,JavaScript,109,6,671
130,SUM,109,6,28487
