files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.07 s (133.8 files/s, 358604.8 lines/s)"
2,JSON,0,0,23333
7,JavaScript,109,6,671
9,SUM,109,6,24004
