files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.22 s (3863.9 files/s, 4886.5 lines/s)"
853,JSON,0,0,893
1,JavaScript,48,7,132
854,SUM,48,7,1025
