files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=12.40 s (969.4 files/s, 117885.3 lines/s)"
8053,JavaScript,93402,146238,947281
1094,JSON,139,0,109253
2878,TypeScript,15357,72571,78058
12025,SUM,108898,218809,1134592
