files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=1.00 s (1257.5 files/s, 141347.0 lines/s)"
998,JavaScript,12156,35494,86863
214,TypeScript,292,1162,2798
43,JSON,1,0,2302
1255,SUM,12449,36656,91963
