files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.21 s (1174.6 files/s, 218571.1 lines/s)"
201,JavaScript,2296,3372,21724
42,JSON,154,0,17672
243,SUM,2450,3372,39396
