files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=2.13 s (1529.6 files/s, 128699.8 lines/s)"
2472,JavaScript,24223,20666,171804
776,TypeScript,7657,14914,34561
17,JSON,10,0,889
3265,SUM,31890,35580,207254
